/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__3ytrr4bu33pv3e36ln.jpg,EMOTIC__3ytrr4bu33pv3e36ln.jpg,low_resolution_issue,0.0,1.0,25.526111602783203,62.58485794067383,44.05548477172852,61.56679391860962,49.84102249145508,60.03633141517639,71.20148,71.411064
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__60509.jpg,AVA__60509.jpg,technical_bad,1.0,0.0,35.40351486206055,66.67268371582031,51.03809928894043,69.10109519958496,69.82046365737915,74.95726346969604,70.5818,71.364914
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2011_005579.jpg,VOC2012__2011_005579.jpg,low_resolution_issue,0.0,1.0,40.10572814941406,68.76875305175781,54.43724060058594,70.4980731010437,62.373411655426025,67.70710349082947,70.38728,71.05136
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__COCO_val2014_000000051324.jpg,EMOTIC__COCO_val2014_000000051324.jpg,technical_bad,1.0,0.0,47.261756896972656,67.24465942382812,57.25320816040039,71.86757922172546,65.70144891738892,69.99679803848267,69.40341,70.124306
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__50690.jpg,AVA__50690.jpg,technical_bad,1.0,0.0,41.2862548828125,62.4602165222168,51.87323570251465,65.2097225189209,59.93188619613648,70.89282274246216,68.80958,69.857544
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/AVA__231035.jpg,AVA__231035.jpg,technical_bad,1.0,0.0,51.35462188720703,30.698076248168945,41.02634906768799,57.16292858123779,49.04009699821472,58.35264325141907,68.766884,69.257324
/home/omen_pc1/photo_score_project/data/raw/flive/blur_dataset/motion0065.jpg,motion0065.jpg,technical_bad,1.0,0.0,67.62466430664062,36.64020156860352,52.13243293762207,70.14074325561523,62.20822334289551,63.70666027069092,68.782364,68.93645
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/EMOTIC__eeaeqd7r7jbyb57mfd.jpg,EMOTIC__eeaeqd7r7jbyb57mfd.jpg,low_resolution_issue,0.0,1.0,45.48961639404297,65.06201171875,55.27581405639648,72.51225709915161,64.8314356803894,66.61627292633057,68.4044,68.71159
/home/omen_pc1/photo_score_project/data/raw/flive/voc_emotic_ava/VOC2012__2008_006473.jpg,VOC2012__2008_006473.jpg,low_resolution_issue,0.0,1.0,50.47972106933594,68.98985290527344,59.73478698730469,73.4782338142395,70.31500935554504,72.61438965797424,68.13131,68.64483
/home/omen_pc1/photo_score_project/data/raw/flive/blur_dataset/motion0158.jpg,motion0158.jpg,technical_bad,1.0,0.0,54.67426300048828,31.86617851257324,43.27022075653076,57.27603435516357,48.33741188049317,64.1097903251648,67.96525,68.59707
