image_path,vote_1,vote_2,vote_3,vote_4,vote_5,vote_6,vote_7,vote_8,vote_9,vote_10,dist_1,dist_2,dist_3,dist_4,dist_5,dist_6,dist_7,dist_8,dist_9,dist_10,mean_score,dataset,aesthetic_unit_score
data/raw/ava/images/785533.jpg,0,0,9,19,78,43,10,9,2,1,0.0,0.0,0.0526315789473684,0.1111111111111111,0.4561403508771929,0.2514619883040935,0.0584795321637426,0.0526315789473684,0.0116959064327485,0.0058479532163742,5.385965,ava,0.48732944
data/raw/ava/images/46022.jpg,0,3,10,32,71,48,47,24,11,9,0.0,0.0117647058823529,0.0392156862745098,0.1254901960784313,0.2784313725490196,0.188235294117647,0.1843137254901961,0.0941176470588235,0.0431372549019607,0.0352941176470588,5.9490194,ava,0.54989104
data/raw/ava/images/327499.jpg,0,2,4,19,63,56,28,6,3,2,0.0,0.0109289617486338,0.0218579234972677,0.1038251366120218,0.3442622950819672,0.3060109289617486,0.1530054644808743,0.0327868852459016,0.0163934426229508,0.0109289617486338,5.6502733,ava,0.51669703
data/raw/ava/images/65559.jpg,5,11,28,59,60,46,29,12,12,2,0.0189393939393939,0.0416666666666666,0.106060606060606,0.2234848484848484,0.2272727272727272,0.1742424242424242,0.1098484848484848,0.0454545454545454,0.0454545454545454,0.0075757575757575,5.1136365,ava,0.45707072
data/raw/ava/images/832032.jpg,12,7,22,35,40,13,6,1,2,1,0.0863309352517985,0.0503597122302158,0.158273381294964,0.2517985611510791,0.2877697841726618,0.0935251798561151,0.0431654676258992,0.0071942446043165,0.014388489208633,0.0071942446043165,4.230216,ava,0.35891289
data/raw/ava/images/578656.jpg,1,0,0,8,32,59,28,20,4,1,0.0065359477124183,0.0,0.0,0.0522875816993464,0.2091503267973856,0.3856209150326797,0.1830065359477124,0.130718954248366,0.0261437908496732,0.0065359477124183,6.2026143,ava,0.57806826
data/raw/ava/images/889012.jpg,1,1,1,8,38,56,37,20,5,5,0.005813953488372,0.005813953488372,0.005813953488372,0.0465116279069767,0.2209302325581395,0.3255813953488372,0.2151162790697674,0.1162790697674418,0.0290697674418604,0.0290697674418604,6.2674417,ava,0.5852713
data/raw/ava/images/286318.jpg,1,0,5,18,49,47,47,23,12,5,0.0048309178743961,0.0,0.0241545893719806,0.0869565217391304,0.2367149758454106,0.2270531400966183,0.2270531400966183,0.1111111111111111,0.0579710144927536,0.0241545893719806,6.21256,ava,0.57917333
data/raw/ava/images/938035.jpg,3,1,17,27,54,29,3,1,0,2,0.0218978102189781,0.0072992700729927,0.1240875912408759,0.1970802919708029,0.3941605839416058,0.2116788321167883,0.0218978102189781,0.0072992700729927,0.0,0.0145985401459854,4.7956204,ava,0.4217356
data/raw/ava/images/232955.jpg,17,26,34,43,39,26,10,4,1,0,0.085,0.13,0.17,0.215,0.195,0.13,0.05,0.02,0.005,0.0,4.025,ava,0.33611111
data/raw/ava/images/854015.jpg,0,0,3,5,32,62,32,15,7,5,0.0,0.0,0.0186335403726708,0.031055900621118,0.1987577639751552,0.3850931677018633,0.1987577639751552,0.093167701863354,0.0434782608695652,0.031055900621118,6.3229814,ava,0.59144238
data/raw/ava/images/65571.jpg,5,15,37,61,87,46,15,11,4,1,0.0177304964539007,0.0531914893617021,0.1312056737588652,0.2163120567375886,0.3085106382978723,0.1631205673758865,0.0531914893617021,0.0390070921985815,0.0141843971631205,0.0035460992907801,4.751773,ava,0.41686367
data/raw/ava/images/60358.jpg,1,6,12,35,55,76,40,28,11,9,0.0036630036630036,0.0219780219780219,0.0439560439560439,0.1282051282051282,0.2014652014652014,0.2783882783882784,0.1465201465201465,0.1025641025641025,0.0402930402930402,0.0329670329670329,5.908425,ava,0.54538056
data/raw/ava/images/241928.jpg,0,4,10,37,89,37,15,8,0,4,0.0,0.0196078431372549,0.0490196078431372,0.1813725490196078,0.4362745098039216,0.1813725490196078,0.0735294117647058,0.0392156862745098,0.0,0.0196078431372549,5.2058825,ava,0.46732028
data/raw/ava/images/782170.jpg,0,1,18,55,77,37,13,5,2,1,0.0,0.0047846889952153,0.0861244019138756,0.2631578947368421,0.3684210526315789,0.1770334928229665,0.062200956937799,0.0239234449760765,0.0095693779904306,0.0047846889952153,4.985646,ava,0.44284956
data/raw/ava/images/647863.jpg,4,8,12,29,79,53,20,5,2,1,0.0187793427230046,0.0375586854460093,0.056338028169014,0.136150234741784,0.3708920187793427,0.2488262910798122,0.0938967136150234,0.0234741784037558,0.0093896713615023,0.0046948356807511,5.1314554,ava,0.4590506
data/raw/ava/images/350752.jpg,1,3,15,29,76,84,44,23,4,2,0.0035587188612099,0.0106761565836298,0.0533807829181494,0.1032028469750889,0.2704626334519573,0.298932384341637,0.1565836298932384,0.0818505338078291,0.0142348754448398,0.0071174377224199,5.69395,ava,0.52155
data/raw/ava/images/849159.jpg,1,0,3,21,38,51,33,10,10,2,0.0059171597633136,0.0,0.0177514792899408,0.1242603550295858,0.2248520710059171,0.301775147928994,0.1952662721893491,0.059171597633136,0.059171597633136,0.0118343195266272,5.9822483,ava,0.55358314
data/raw/ava/images/402044.jpg,1,5,12,27,70,75,40,21,13,1,0.0037735849056603,0.0188679245283018,0.0452830188679245,0.1018867924528302,0.2641509433962264,0.2830188679245283,0.1509433962264151,0.0792452830188679,0.0490566037735849,0.0037735849056603,5.773585,ava,0.53039833
data/raw/ava/images/246243.jpg,7,14,33,59,70,28,6,3,2,2,0.03125,0.0625,0.1473214285714285,0.2633928571428571,0.3125,0.125,0.0267857142857142,0.0133928571428571,0.0089285714285714,0.0089285714285714,4.428571,ava,0.38095233
data/raw/ava/images/332121.jpg,2,2,12,29,86,61,27,18,6,5,0.0080645161290322,0.0080645161290322,0.0483870967741935,0.1169354838709677,0.3467741935483871,0.2459677419354838,0.1088709677419354,0.0725806451612903,0.0241935483870967,0.0201612903225806,5.608871,ava,0.51209678
data/raw/ava/images/314758.jpg,0,1,1,5,11,31,29,37,32,39,0.0,0.0053763440860215,0.0053763440860215,0.0268817204301075,0.0591397849462365,0.1666666666666666,0.1559139784946236,0.1989247311827957,0.1720430107526881,0.2096774193548387,7.7580647,ava,0.75089608
data/raw/ava/images/416942.jpg,3,6,17,26,80,70,33,16,5,4,0.0115384615384615,0.023076923076923,0.0653846153846153,0.1,0.3076923076923077,0.2692307692307692,0.1269230769230769,0.0615384615384615,0.0192307692307692,0.0153846153846153,5.5153847,ava,0.50170941
data/raw/ava/images/129344.jpg,2,5,17,56,92,66,38,28,10,7,0.0062305295950155,0.0155763239875389,0.0529595015576324,0.1744548286604361,0.2866043613707165,0.205607476635514,0.1183800623052959,0.087227414330218,0.0311526479750778,0.0218068535825545,5.58567,ava,0.50951889
data/raw/ava/images/635783.jpg,0,0,2,17,83,90,40,4,3,0,0.0,0.0,0.00836820083682,0.0711297071129707,0.3472803347280335,0.3765690376569037,0.1673640167364016,0.0167364016736401,0.0125523012552301,0.0,5.7238493,ava,0.52487214
data/raw/ava/images/870444.jpg,5,4,30,70,75,17,5,1,1,0,0.0240384615384615,0.0192307692307692,0.1442307692307692,0.3365384615384615,0.3605769230769231,0.0817307692307692,0.0240384615384615,0.0048076923076923,0.0048076923076923,0.0,4.3846154,ava,0.37606838
data/raw/ava/images/832074.jpg,0,0,1,5,44,48,34,8,5,0,0.0,0.0,0.0068965517241379,0.0344827586206896,0.3034482758620689,0.3310344827586207,0.2344827586206896,0.0551724137931034,0.0344827586206896,0.0,6.0551724,ava,0.56168582
data/raw/ava/images/720242.jpg,0,2,14,12,49,53,33,26,3,4,0.0,0.010204081632653,0.0714285714285714,0.0612244897959183,0.25,0.2704081632653061,0.1683673469387755,0.1326530612244898,0.0153061224489795,0.0204081632653061,5.9336734,ava,0.54818593
data/raw/ava/images/571398.jpg,0,0,2,10,35,65,46,22,13,11,0.0,0.0,0.0098039215686274,0.0490196078431372,0.1715686274509804,0.3186274509803921,0.2254901960784313,0.1078431372549019,0.0637254901960784,0.0539215686274509,6.54902,ava,0.61655778
data/raw/ava/images/280932.jpg,3,9,24,74,89,41,18,7,0,2,0.0112359550561797,0.0337078651685393,0.0898876404494382,0.2771535580524344,0.3333333333333333,0.1535580524344569,0.0674157303370786,0.0262172284644194,0.0,0.0074906367041198,4.801498,ava,0.42238867
data/raw/ava/images/570097.jpg,1,1,4,20,61,58,24,21,7,0,0.0050761421319796,0.0050761421319796,0.0203045685279187,0.1015228426395939,0.3096446700507614,0.2944162436548223,0.1218274111675127,0.1065989847715736,0.0355329949238578,0.0,5.8223352,ava,0.53581502
data/raw/ava/images/11335.jpg,8,15,13,27,54,40,29,9,4,1,0.04,0.075,0.065,0.135,0.27,0.2,0.145,0.045,0.02,0.005,5.08,ava,0.45333333
data/raw/ava/images/704652.jpg,0,2,14,43,73,20,6,0,1,0,0.0,0.0125786163522012,0.0880503144654088,0.270440251572327,0.4591194968553459,0.1257861635220125,0.0377358490566037,0.0,0.0062893081761006,0.0,4.7421384,ava,0.41579316
data/raw/ava/images/571200.jpg,0,1,4,5,41,76,48,27,10,4,0.0,0.0046296296296296,0.0185185185185185,0.0231481481481481,0.1898148148148148,0.3518518518518518,0.2222222222222222,0.125,0.0462962962962962,0.0185185185185185,6.375,ava,0.59722222
data/raw/ava/images/5470.jpg,0,4,20,26,50,63,65,23,9,5,0.0,0.0150943396226415,0.0754716981132075,0.0981132075471698,0.1886792452830188,0.2377358490566037,0.2452830188679245,0.0867924528301886,0.0339622641509433,0.0188679245283018,5.924528,ava,0.54716978
data/raw/ava/images/696960.jpg,6,11,19,33,57,22,9,4,2,0,0.0368098159509202,0.0674846625766871,0.1165644171779141,0.2024539877300613,0.3496932515337423,0.1349693251533742,0.0552147239263803,0.0245398773006134,0.0122699386503067,0.0,4.5828223,ava,0.39809137
data/raw/ava/images/816391.jpg,3,7,22,38,54,27,6,1,4,1,0.0184049079754601,0.0429447852760736,0.1349693251533742,0.2331288343558282,0.3312883435582822,0.1656441717791411,0.0368098159509202,0.0061349693251533,0.0245398773006134,0.0061349693251533,4.6809816,ava,0.40899796
data/raw/ava/images/743919.jpg,0,4,14,31,56,33,12,4,2,0,0.0,0.0256410256410256,0.0897435897435897,0.1987179487179487,0.358974358974359,0.2115384615384615,0.0769230769230769,0.0256410256410256,0.0128205128205128,0.0,5.0384617,ava,0.44871797
data/raw/ava/images/263529.jpg,9,13,17,56,72,46,32,16,8,4,0.0329670329670329,0.0476190476190476,0.0622710622710622,0.2051282051282051,0.2637362637362637,0.1684981684981685,0.1172161172161172,0.0586080586080586,0.0293040293040293,0.0146520146520146,5.164835,ava,0.46275944
data/raw/ava/images/554857.jpg,1,3,5,19,53,35,7,4,0,0,0.0078740157480314,0.0236220472440944,0.0393700787401574,0.1496062992125984,0.4173228346456692,0.2755905511811024,0.0551181102362204,0.0314960629921259,0.0,0.0,5.149606,ava,0.46106733
data/raw/ava/images/707169.jpg,0,10,15,47,56,11,6,3,1,0,0.0,0.0671140939597315,0.1006711409395973,0.3154362416107382,0.3758389261744966,0.0738255033557047,0.0402684563758389,0.0201342281879194,0.0067114093959731,0.0,4.52349,ava,0.39149889
data/raw/ava/images/317270.jpg,0,1,1,18,59,34,12,7,2,0,0.0,0.0074626865671641,0.0074626865671641,0.1343283582089552,0.4402985074626865,0.2537313432835821,0.0895522388059701,0.0522388059701492,0.0149253731343283,0.0,5.477612,ava,0.49751244
data/raw/ava/images/360872.jpg,0,3,7,7,51,51,45,24,10,6,0.0,0.0147058823529411,0.034313725490196,0.034313725490196,0.25,0.25,0.2205882352941176,0.1176470588235294,0.0490196078431372,0.0294117647058823,6.240196,ava,0.582244
data/raw/ava/images/312053.jpg,1,1,7,21,65,59,36,19,8,4,0.004524886877828,0.004524886877828,0.0316742081447963,0.0950226244343891,0.2941176470588235,0.2669683257918552,0.1628959276018099,0.085972850678733,0.0361990950226244,0.0180995475113122,5.8959274,ava,0.54399193
data/raw/ava/images/250994.jpg,3,2,14,60,80,26,8,2,0,0,0.0153846153846153,0.0102564102564102,0.0717948717948717,0.3076923076923077,0.4102564102564102,0.1333333333333333,0.041025641025641,0.0102564102564102,0.0,0.0,4.7025642,ava,0.41139602
data/raw/ava/images/19178.jpg,14,28,29,59,64,27,11,2,0,2,0.059322033898305,0.1186440677966101,0.1228813559322034,0.25,0.2711864406779661,0.1144067796610169,0.0466101694915254,0.0084745762711864,0.0,0.0084745762711864,4.1864405,ava,0.35404894
data/raw/ava/images/79262.jpg,1,2,9,17,31,43,51,46,53,26,0.003584229390681,0.007168458781362,0.032258064516129,0.060931899641577,0.1111111111111111,0.1541218637992831,0.1827956989247312,0.1648745519713261,0.1899641577060931,0.0931899641577061,7.078853,ava,0.67542811
data/raw/ava/images/27098.jpg,3,8,23,57,80,42,22,4,0,0,0.0125523012552301,0.0334728033472803,0.0962343096234309,0.2384937238493724,0.3347280334728033,0.1757322175732217,0.0920502092050209,0.0167364016736401,0.0,0.0,4.828452,ava,0.42538356
data/raw/ava/images/666699.jpg,1,4,5,21,86,94,70,29,18,6,0.0029940119760479,0.0119760479041916,0.0149700598802395,0.0628742514970059,0.2574850299401197,0.281437125748503,0.2095808383233532,0.0868263473053892,0.0538922155688622,0.0179640718562874,6.1257486,ava,0.56952762
data/raw/ava/images/6243.jpg,2,14,18,61,60,58,55,31,6,0,0.0065573770491803,0.0459016393442622,0.0590163934426229,0.2,0.1967213114754098,0.1901639344262295,0.180327868852459,0.101639344262295,0.0196721311475409,0.0,5.452459,ava,0.49471767
data/raw/ava/images/780355.jpg,2,2,9,29,57,54,25,5,3,2,0.0106382978723404,0.0106382978723404,0.0478723404255319,0.1542553191489361,0.3031914893617021,0.2872340425531915,0.1329787234042553,0.026595744680851,0.0159574468085106,0.0106382978723404,5.425532,ava,0.49172578
data/raw/ava/images/865971.jpg,0,3,2,9,41,72,33,14,8,5,0.0,0.0160427807486631,0.0106951871657754,0.0481283422459893,0.2192513368983957,0.3850267379679144,0.1764705882352941,0.0748663101604278,0.0427807486631016,0.0267379679144385,6.1497326,ava,0.57219251
data/raw/ava/images/771257.jpg,26,18,34,48,27,8,0,0,1,2,0.1585365853658536,0.1097560975609756,0.2073170731707317,0.2926829268292683,0.1646341463414634,0.048780487804878,0.0,0.0,0.0060975609756097,0.0121951219512195,3.4634147,ava,0.27371274
data/raw/ava/images/161139.jpg,5,20,47,85,90,32,7,3,2,0,0.0171821305841924,0.0687285223367697,0.1615120274914089,0.2920962199312715,0.3092783505154639,0.1099656357388316,0.0240549828178694,0.0103092783505154,0.0068728522336769,0.0,4.3264604,ava,0.36960671
data/raw/ava/images/522333.jpg,1,4,10,45,75,25,4,1,0,0,0.006060606060606,0.0242424242424242,0.0606060606060606,0.2727272727272727,0.4545454545454545,0.1515151515151515,0.0242424242424242,0.006060606060606,0.0,0.0,4.7272725,ava,0.41414139
data/raw/ava/images/924831.jpg,0,1,2,14,41,39,16,5,1,0,0.0,0.0084033613445378,0.0168067226890756,0.1176470588235294,0.3445378151260504,0.3277310924369748,0.134453781512605,0.042016806722689,0.0084033613445378,0.0,5.579832,ava,0.50887022
data/raw/ava/images/927850.jpg,2,0,3,6,32,54,32,7,7,4,0.0136054421768707,0.0,0.0204081632653061,0.0408163265306122,0.2176870748299319,0.3673469387755102,0.2176870748299319,0.0476190476190476,0.0476190476190476,0.0272108843537414,6.1360545,ava,0.57067272
data/raw/ava/images/234426.jpg,23,21,51,67,74,41,12,8,2,3,0.076158940397351,0.0695364238410596,0.1688741721854304,0.2218543046357615,0.2450331125827814,0.1357615894039735,0.0397350993377483,0.0264900662251655,0.0066225165562913,0.009933774834437,4.298013,ava,0.36644589
data/raw/ava/images/826140.jpg,3,5,19,35,63,28,11,1,5,4,0.0172413793103448,0.028735632183908,0.1091954022988505,0.2011494252873563,0.3620689655172414,0.160919540229885,0.0632183908045977,0.0057471264367816,0.028735632183908,0.0229885057471264,4.95977,ava,0.43997444
data/raw/ava/images/400746.jpg,3,12,23,38,82,67,19,18,1,0,0.0114068441064638,0.0456273764258555,0.0874524714828897,0.1444866920152091,0.311787072243346,0.2547528517110266,0.0722433460076045,0.0684410646387832,0.0038022813688212,0.0,5.117871,ava,0.45754122
data/raw/ava/images/472960.jpg,2,3,10,43,78,55,23,8,2,1,0.0088888888888888,0.0133333333333333,0.0444444444444444,0.1911111111111111,0.3466666666666667,0.2444444444444444,0.1022222222222222,0.0355555555555555,0.0088888888888888,0.0044444444444444,5.2577777,ava,0.47308641
data/raw/ava/images/343497.jpg,3,10,29,80,88,29,7,3,1,1,0.0119521912350597,0.0398406374501992,0.1155378486055776,0.3187250996015936,0.350597609561753,0.1155378486055776,0.0278884462151394,0.0119521912350597,0.0039840637450199,0.0039840637450199,4.5258965,ava,0.39176628
data/raw/ava/images/579285.jpg,2,2,7,19,36,43,26,9,8,1,0.0130718954248366,0.0130718954248366,0.0457516339869281,0.1241830065359477,0.2352941176470588,0.2810457516339869,0.1699346405228758,0.0588235294117647,0.0522875816993464,0.0065359477124183,5.732026,ava,0.52578067
data/raw/ava/images/41257.jpg,0,7,8,35,73,60,38,16,0,8,0.0,0.0285714285714285,0.0326530612244898,0.1428571428571428,0.2979591836734694,0.2448979591836734,0.1551020408163265,0.0653061224489796,0.0,0.0326530612244898,5.620408,ava,0.51337867
data/raw/ava/images/194092.jpg,0,1,13,31,82,75,44,16,9,2,0.0,0.0036630036630036,0.0476190476190476,0.1135531135531135,0.3003663003663003,0.2747252747252747,0.1611721611721611,0.0586080586080586,0.0329670329670329,0.0073260073260073,5.7216115,ava,0.5246235
data/raw/ava/images/295722.jpg,3,9,8,23,56,100,74,57,32,10,0.0080645161290322,0.0241935483870967,0.021505376344086,0.0618279569892473,0.1505376344086021,0.2688172043010752,0.1989247311827957,0.1532258064516129,0.086021505376344,0.0268817204301075,6.395161,ava,0.59946233
data/raw/ava/images/12790.jpg,2,11,11,40,59,37,22,9,6,3,0.01,0.055,0.055,0.2,0.295,0.185,0.11,0.045,0.03,0.015,5.22,ava,0.46888889
data/raw/ava/images/520489.jpg,1,0,3,18,73,42,10,3,0,1,0.0066225165562913,0.0,0.0198675496688741,0.119205298013245,0.4834437086092715,0.2781456953642384,0.0662251655629139,0.0198675496688741,0.0,0.0066225165562913,5.3178806,ava,0.47976451
data/raw/ava/images/893901.jpg,1,0,8,20,45,24,12,3,2,1,0.0086206896551724,0.0,0.0689655172413793,0.1724137931034483,0.3879310344827586,0.2068965517241379,0.1034482758620689,0.0258620689655172,0.0172413793103448,0.0086206896551724,5.2586207,ava,0.47318008
data/raw/ava/images/540149.jpg,0,3,7,19,57,55,26,16,5,2,0.0,0.0157894736842105,0.0368421052631578,0.1,0.3,0.2894736842105263,0.1368421052631579,0.0842105263157894,0.0263157894736842,0.0105263157894736,5.7526317,ava,0.52807019
data/raw/ava/images/937316.jpg,2,5,6,9,25,39,41,31,12,13,0.0109289617486338,0.0273224043715847,0.0327868852459016,0.0491803278688524,0.1366120218579235,0.2131147540983606,0.2240437158469945,0.1693989071038251,0.0655737704918032,0.0710382513661202,6.546448,ava,0.616272
data/raw/ava/images/726649.jpg,1,0,9,23,55,43,17,2,1,1,0.006578947368421,0.0,0.0592105263157894,0.1513157894736842,0.3618421052631579,0.2828947368421052,0.1118421052631579,0.0131578947368421,0.006578947368421,0.006578947368421,5.3092103,ava,0.47880114
data/raw/ava/images/291817.jpg,5,4,20,28,46,54,44,30,19,7,0.0194552529182879,0.0155642023346303,0.0778210116731517,0.1089494163424124,0.178988326848249,0.2101167315175097,0.1712062256809338,0.1167315175097276,0.0739299610894941,0.0272373540856031,5.945525,ava,0.54950278
data/raw/ava/images/38409.jpg,1,5,15,32,35,35,23,6,7,2,0.0062111801242236,0.031055900621118,0.093167701863354,0.1987577639751552,0.217391304347826,0.217391304347826,0.1428571428571428,0.0372670807453416,0.0434782608695652,0.0124223602484472,5.347826,ava,0.48309178
data/raw/ava/images/371266.jpg,1,3,10,44,84,42,19,5,2,2,0.0047169811320754,0.0141509433962264,0.0471698113207547,0.2075471698113207,0.3962264150943396,0.1981132075471698,0.0896226415094339,0.0235849056603773,0.0094339622641509,0.0094339622641509,5.1698112,ava,0.46331236
data/raw/ava/images/567929.jpg,3,5,23,52,69,27,9,2,2,1,0.0155440414507772,0.0259067357512953,0.1191709844559585,0.2694300518134715,0.3575129533678756,0.1398963730569948,0.0466321243523316,0.0103626943005181,0.0103626943005181,0.005181347150259,4.683938,ava,0.40932644
data/raw/ava/images/369651.jpg,1,6,26,45,95,77,33,11,5,2,0.0033222591362126,0.0199335548172757,0.0863787375415282,0.1495016611295681,0.3156146179401993,0.2558139534883721,0.1096345514950166,0.0365448504983388,0.0166112956810631,0.0066445182724252,5.2890368,ava,0.47655964
data/raw/ava/images/93521.jpg,4,22,32,70,61,15,6,3,1,1,0.0186046511627906,0.1023255813953488,0.1488372093023255,0.3255813953488372,0.2837209302325581,0.0697674418604651,0.027906976744186,0.013953488372093,0.0046511627906976,0.0046511627906976,4.2046514,ava,0.35607238
data/raw/ava/images/51678.jpg,1,1,7,18,29,40,21,9,4,6,0.0073529411764705,0.0073529411764705,0.0514705882352941,0.1323529411764706,0.213235294117647,0.2941176470588235,0.1544117647058823,0.0661764705882353,0.0294117647058823,0.0441176470588235,5.852941,ava,0.53921567
data/raw/ava/images/779482.jpg,0,0,1,4,60,61,25,14,3,7,0.0,0.0,0.0057142857142857,0.0228571428571428,0.3428571428571428,0.3485714285714286,0.1428571428571428,0.08,0.0171428571428571,0.04,6.1085715,ava,0.56761906
data/raw/ava/images/659164.jpg,2,5,10,33,94,55,25,8,0,1,0.0085836909871244,0.0214592274678111,0.0429184549356223,0.1416309012875536,0.4034334763948498,0.2360515021459227,0.1072961373390558,0.0343347639484978,0.0,0.0042918454935622,5.248927,ava,0.472103
data/raw/ava/images/33224.jpg,2,2,3,15,36,38,22,10,8,0,0.0147058823529411,0.0147058823529411,0.0220588235294117,0.1102941176470588,0.2647058823529412,0.2794117647058823,0.1617647058823529,0.0735294117647058,0.0588235294117647,0.0,5.8014708,ava,0.53349676
data/raw/ava/images/52291.jpg,0,2,7,32,42,57,26,19,6,8,0.0,0.0100502512562814,0.0351758793969849,0.1608040201005025,0.2110552763819095,0.2864321608040201,0.1306532663316583,0.0954773869346733,0.0301507537688442,0.0402010050251256,5.8944726,ava,0.54383029
data/raw/ava/images/475632.jpg,1,8,10,61,90,32,20,5,0,1,0.0043859649122807,0.0350877192982456,0.043859649122807,0.2675438596491228,0.3947368421052631,0.1403508771929824,0.087719298245614,0.0219298245614035,0.0,0.0043859649122807,4.9254384,ava,0.43615982
data/raw/ava/images/889655.jpg,0,3,11,20,71,55,23,5,2,2,0.0,0.015625,0.0572916666666666,0.1041666666666666,0.3697916666666667,0.2864583333333333,0.1197916666666666,0.0260416666666666,0.0104166666666666,0.0104166666666666,5.4322915,ava,0.49247683
data/raw/ava/images/709891.jpg,2,0,3,8,45,76,34,14,8,6,0.010204081632653,0.0,0.0153061224489795,0.0408163265306122,0.2295918367346938,0.3877551020408163,0.173469387755102,0.0714285714285714,0.0408163265306122,0.0306122448979591,6.1530614,ava,0.57256238
data/raw/ava/images/860276.jpg,2,3,15,54,42,15,3,0,0,0,0.0149253731343283,0.0223880597014925,0.1119402985074626,0.4029850746268656,0.3134328358208955,0.1119402985074626,0.0223880597014925,0.0,0.0,0.0,4.402985,ava,0.37810944
data/raw/ava/images/92026.jpg,1,6,19,49,59,24,11,2,2,0,0.0057803468208092,0.0346820809248554,0.1098265895953757,0.2832369942196532,0.3410404624277456,0.1387283236994219,0.0635838150289017,0.0115606936416184,0.0115606936416184,0.0,4.716763,ava,0.41297367
data/raw/ava/images/314663.jpg,2,2,16,36,63,41,15,5,1,2,0.0109289617486338,0.0109289617486338,0.087431693989071,0.1967213114754098,0.3442622950819672,0.2240437158469945,0.081967213114754,0.0273224043715847,0.0054644808743169,0.0109289617486338,5.0983605,ava,0.45537339
data/raw/ava/images/378401.jpg,3,1,8,30,63,58,37,26,9,6,0.0124481327800829,0.0041493775933609,0.0331950207468879,0.1244813278008298,0.2614107883817427,0.2406639004149377,0.1535269709543568,0.1078838174273859,0.0373443983402489,0.0248962655601659,5.892116,ava,0.54356844
data/raw/ava/images/570360.jpg,1,2,3,13,43,63,29,9,3,1,0.0059880239520958,0.0119760479041916,0.0179640718562874,0.0778443113772455,0.2574850299401197,0.3772455089820359,0.1736526946107784,0.0538922155688622,0.0179640718562874,0.0059880239520958,5.814371,ava,0.53493011
